total_box,budget,release_coverage,pindex
3790493,0,0.010635998,3830971
127223418,3.00E+07,0.092832325,3830984
1706325,1.00E+06,0.001247081,3831026
14205021,0,0.058518534,3831034
102350,0,7.18E-05,3831117
25288103,0,0.063876528,3831132
207473,0,0.000229399,3831436
5922,0,5.10E-05,3831521
6147,0,0,3831603
397020,0,0.001726032,3831642
3877,0,5.00E-05,3831737
28564995,1.00E+07,0.080138982,3831759
34812,0,7.96E-05,3831768
234287,0,0.000192419,3831777
1092911,0,0.000925967,3831826
54965,0,0.000476858,3831832
382928,0,0.000487092,3831843
2509,0,2.81E-05,3831904
5632086,0,0.02122844,3831980
16289867,2.10E+07,0.056986146,3832027
4555020,2.00E+05,0.005381588,3832059
4210454,0,0.015831135,3832213
15545943,0,0.041113682,3832273
6492660,0,0.035399341,3832354
9129999,0,0.041981927,3832397
69772969,1.02E+08,0.075705515,3832517
11892415,0,0.054286745,3832685
385687,0,0.001695718,3832770
13826,0,5.06E-05,3832917
4505,0,0.000124981,3833159
3083538,2.00E+07,0.003064325,3833245
50824620,5.00E+07,0.047097219,3833424
663,0,2.50E-05,3833437
53354743,0,0.001112152,3835002
872643,0,0.00219106,3835381
85812,0,0.000224966,3835497
696921,0,0.000936235,3835742
2891288,0,0.00494791,3836137
159969,0,0.008820096,3836214
4007250,0,0.040651001,3836632
6627,0,0.000103109,3837409
15760,0,0.000151592,3837726
6928068,0,0.050606367,3837746
68598,0,0.000325358,3837784
28041,0,0.000274959,3837785
69816,0,0.000137231,3837897
1730296,5.00E+06,0.002299141,3837917
34742066,0,0.078328778,3837964
57744720,3.20E+07,0.055819838,3838166
20005435,0,0.049382716,3838306
32682342,4.50E+07,0.0742418,3838389
7460204,3.00E+07,0.035556802,3838509
336396,0,0.002435164,3838798
7998,0,0.000124459,3838800
21089146,0,0.06220594,3838922
16324573,0,0.064457882,3838931
11837928,0,0.030959308,3838958
7535,0,2.55E-05,3838986
18281,0,5.85E-05,3839345
3468572,0,0.028232954,3839355
4533261,0,0.004974996,3839385
978775,0,0,3839439
8247627,3.20E+07,0.074165859,3839611
148213377,72500000,0.099101913,3839641
206871,3500000,0.000849077,3839913
84525432,2.00E+07,0.086720392,3840171
27156,0,0.000127444,3840198
702354,0,0.001099835,3840508
200821936,2.60E+08,0.091169028,3840551
63408614,0,0.068714279,3840623
4064495,2.50E+07,0.048953058,3840923
5073,0,0.000127444,3841008
9114702,0,0.025609703,3841427
26747,0,7.50E-05,3841460
490475,0,0.000985749,3841508
343786,0,0.005966536,3841608
6235,0,3.59E-05,3841882
9023199,0,0.052567249,3841994
592014,220,0.000617111,3842200
171091819,1.30E+08,0.084323072,3842391
2172941,0,0.041325217,3842415
36611066,2.50E+07,0.082365857,3843403
274661,0,0.000515544,3843593
9871,3500000,5.85E-05,3843678
19375,0,0.000151278,3843957
6491969,0,0.05563332,3844392
8951935,1.30E+07,0.046053163,3844460
32786074,3.20E+07,0.071908879,3844501
43734876,7.50E+07,0.083394109,3844837
218815487,5.00E+07,0.083278705,3845167
81476385,6.80E+07,0.086187072,3845170
6073,0,5.60E-05,3845178
16138,0,5.00E-05,3845285
28149,0,0,3845289
27843,0,0.000741678,3845807
33086611,0,0.069039935,3845810
7888703,0,0.067904229,3845811
40169,0,9.99E-05,3845845
135265915,13500000,0.099815235,3846006
191204754,1.25E+08,0.099609571,3846009
78656813,2.50E+07,0.116400828,3846014
42273609,2.10E+07,0.081440724,3846015
82051601,1.35E+08,0.101334196,3846029
347578,0,0.000412435,3846576
28811,0,8.41E-05,3846856
3204,0,3.36E-05,3847468
39075,0,0.000109785,3847480
318809,4.00E+06,0.001882944,3847535
2735,0,2.93E-05,3847566
51975354,0,0.051144313,3848171
6404,0,2.60E-05,3848283
8334575,2.00E+07,0.049954445,3848639
16100,0,0.000386259,3849085
9037,0,0,3849476
41292551,0,0.061005664,3849484
21256,0,0.001244586,3849820
215500,0,0.01494919,3849874
16487349,5.00E+07,0.06733111,3849924
204843345,1.02E+08,0.101262227,3849962
150371112,2.00E+08,0.09828892,3849967
89760956,1.55E+08,0.094560816,3849972
125322469,2.00E+08,0.091810466,3849977
55824,0,0.00014991,3850051
1647083,0,0.029875754,3850097
655802,0,0.00090955,3850377
320256,0,0.012100763,3850771
18823,0,0.00014991,3851049
185078,0,0.000112202,3851353
518522,0,0.00040782,3851476
34341945,0,0.066435139,3851672
45469,0,0.000252653,3851714
623374,3.80E+07,0.011378359,3851735
2268181,0,0.014865205,3851792
24793509,6500000,0.027064318,3852304
21497,0,1.00E-04,3852322
1065881,0,0.006782311,3852439
26068955,8.00E+06,0.070302333,3852631
18301610,0,0.059344108,3852688
281350,0,0.000254887,3852738
55398,65000,2.65E-05,3852883
20194,0,0,3852914
16574176,0,0.050180449,3852931
25857416,0,0.063469106,3853052
8630068,0,0.038759262,3853099
4210938,0,0.043894864,3853179
280163,0,0.000224812,3853188
4079895,0,0.033088024,3853240
36931089,7.00E+07,0.076395542,3853261
36601993,0,0.085336591,3853586
707343,0,0.002861267,3853801
32698899,1.60E+08,0.062292963,3853895
335090,0,0.000979533,3854186
109535,0,0.00080795,3854376
14460,0,2.74E-05,3854394
12227722,0,0.061290806,3854591
109449237,2.60E+07,0.079760136,3854764
2152,0,5.60E-05,3854943
408159,0,0.003112348,3855123
34916787,3.80E+07,0.072385125,3855129
34604280,8.20E+07,0.06916078,3855219
77222099,1.10E+08,0.089676113,3855478
21832,0,0.000479048,3855559
54461047,0,0.067100039,3855707
32632093,0,0.041246919,3855807
86260045,4.40E+07,0.084681635,3855838
32078318,0,0.040209261,3855858
113502426,3.00E+07,0.097852997,3856076
13191,0,0.000774884,3856084
307308,0,0.000502819,3856094
62495645,50200000,0.071930268,3856118
11683047,2.60E+07,0.032587326,3856439
21413502,0,0.053036029,3856453
24103594,0,0.07035823,3856471
849915,0,0.010707246,3856554
15094530,0,0.063200027,3856639
4420080,1.00E+08,0.065007846,3856642
26005820,7.60E+07,0.068226174,3856668
100841,0,0.00020487,3856687
39177684,0,0.070446827,3856690
1268443,0,0.011439003,3856756
77591831,0,0.077993936,3856788
471210,0,0.00112657,3856921
212940,0,0.000328947,3856944
3059,0,2.55E-05,3857015
42629776,0,0.076738489,3857041
32255440,3.40E+07,0.032740186,3857068
6533,0,2.65E-05,3857155
226189,0,0.00058906,3857196
25775,0,0.00018044,3857215
21011318,0,0.064483495,3857227
22414961,1.07E+08,0.071606971,3857263
2700000,0,0.043079501,3857520
29784,0,5.15E-05,3857557
49136,0,0.002666373,3857681
7506759,0,0.060769314,3857764
262030663,2.30E+08,0.108869951,3857780
202853933,0,0.108219041,3857782
35606376,2.00E+07,0.071685223,3857878
60079496,0,0.05416083,3858041
65233369,1.90E+07,0.088171301,3858128
14369,0,5.60E-05,3858220
57743062,4.70E+07,0.07852194,3858476
366344,0,0.000280505,3858541
4047329,0,0.00337971,3858604
284147,0,0.000324805,3858676
28142535,5.00E+07,0.079396069,3858716
19868354,0,0.023568178,3858912
4936819,1.70E+07,0.020422571,3858946
13737,0,0.000208252,3859194
17452658,0,0.039561664,3859298
12267,0,0.000649903,3859365
383294,0,0.001923846,3859373
14063331,0,0.056943931,3859422
12831,0,5.15E-05,3859547
1430241,0,0.015411824,3859648
544890,0,0.000866617,3859854
64065,0,0.001499101,3859855
30208599,6.00E+07,0.072294456,3859886
44671682,1.50E+07,0.044365841,3859984
290211,0,0.00049403,3860104
3909149,3.00E+07,0.007758932,3860258
708776,0,0.001619322,3860263
12844057,0,0.059903804,3860325
11003643,1.30E+07,0.056097878,3860381
10672566,7.50E+07,0.059492069,3860386
4603,0,7.50E-05,3860791
23384939,6.00E+07,0.072172793,3860850
623357910,2.20E+08,0.109651556,3860851
1304192,0,0.016569585,3860908
102610330,1.10E+08,0.069438726,3860909
209696,0,0.001748951,3860967
17530973,0,0.062187674,3861144
9685976,0,0.06137988,3861244
7889,0,0.000277344,3861247
44852,0,0.000567098,3861309
21760240,5.10E+07,0.067975546,3861321
37490007,3.50E+07,0.082995951,3861423
3200,0,2.80E-05,3861476
6226,0,0.00014935,3861538
1702112,2.50E+07,0.00244692,3861541
56574,0,0.000375413,3861673
1440,0,8.42E-05,3861847
712275,0,0.00196349,3861891
543091,0,0.001560915,3861912
225682,0,0.000549768,3861939
184890,0,4.06E-05,3861966
30307416,1.00E+07,0.076748487,3862150
30060660,0,0.041535768,3862176
8.00E+05,0,0,3862253
367098,0,0.003043279,3862609
2381087,0,0.011421183,3862618
280351,0,0.000364656,3862909
181872,0,0.001247081,3863008
30668,0,0.0005799,3863013
39785027,5.00E+07,0.071112455,3863044
73956,0,7.49E-05,3863122
161004,0,0,3863262
6480,0,2.52E-05,3863312
2930414,0,0.003858217,3863375
11486880,1.60E+07,0.056519692,3863395
442813,0,0.000768492,3863419
15387,0,5.15E-05,3863473
225448,0,0.0003568,3863490
970816,2.10E+07,0.004244568,3863553
12640385,0,0.041183474,3863614
416925,1500000,0.000366135,3863811
18753438,0,0.068256978,3863817
59843754,3.30E+07,0.085435377,3864001
29500,0,9.96E-05,3864230
46412041,1.00E+07,0.032794341,3864236
34102780,9.00E+06,0.036303897,3864299
70525195,1.70E+07,0.050994403,3864312
26766213,2.60E+07,0.073480829,3864534
7790931,0,0.041218224,3864661
1163450,0,0.000795938,3864750
70918,0,0.000600661,3864846
44029386,0,0.084367439,3864902
55483770,1.40E+08,0.084432718,3864927
3580882,0,0.041808984,3865099
6489476,0,0.0632359,3865119
17685307,0,0.057620431,3865258
24140,0,2.55E-05,3865350
17736619,0,0.074417268,3865356
27007143,0,0.062895107,3865378
3165544,7.00E+06,0.008321887,3865422
17451873,0,0.036144931,3865435
720074,0,0.001663267,3865516
117463,0,0.000349025,3865540
70259870,2.80E+07,0.063215518,3865637
187152,0,0.000107727,3865746
1733017,0,0.033599365,3865773
21819348,3.50E+07,0.065785529,3865798
7204138,4.10E+07,0.054320364,3865810
124060553,0,0.076855807,3866089
15861566,8500000,0.052397073,3866159
21288692,0,0.061821023,3866533
22545080,5.00E+07,0.05820643,3866563
22517,0,7.56E-05,3866590
516893,0,0.000299955,3866739
273749,0,0.000328449,3866756
224409,0,0.010297454,3866890
140539099,60000,0.068352589,3867003
255959475,2.90E+07,0.08684016,3867170
5845732,0,0.016240256,3867200
8247943,0,0.046737862,3867232
882290,0,0.01387374,3867309
1755355,0,0.002003568,3867464
161398,0,0,3867521
2762,0,5.15E-05,3867602
36849,0,0.000309807,3867819
122006740,0,0.071626874,3867915
66518655,7.30E+07,0.070641782,3868114
15691192,4.70E+07,0.058578987,3868148
94835059,8.00E+07,0.078719636,3868274
9740,0,2.93E-05,3868302
50151543,5.00E+07,0.077910702,3868308
1680020,1500000,0.001065919,3868322
21488481,0,0.032880272,3868368
30471,6.00E+06,0.000134658,3868439
10273188,8.00E+06,0.013356103,3868440
784990,0,0,3868449
22619589,0,0.050400126,3868589
63285885,2.90E+07,0.086996565,3868619
321910,0,0.015308408,3868742
6047,0,2.50E-05,3868743
67061228,4.00E+07,0.078896761,3868779
121661683,6.00E+07,0.07461892,3868800
113203870,1.25E+08,0.094624578,3868810
176241941,7.50E+07,0.090682037,3868818
227471070,1.10E+08,0.095401351,3868830
15051977,3.00E+07,0.067162848,3868905
5980578,0,0.016412992,3869025
50837305,6.00E+07,0.086695365,3869064
35819556,1.00E+07,0.066764985,3869070
9046156,0,0.017484678,3869177
35423380,4.00E+06,0.065365195,3869203
7177431,0,0.031386354,3869236
3127472,0,0.001724687,3869371
323860,0,0.000238803,3869434
55513,0,0.000127444,3869463
46576136,0,0.069712315,3869490
7028,0,5.00E-05,3869539
92113,0,5.85E-05,3869583
6997,0,5.04E-05,3869604
36793804,0,0.073129865,3869639
1023156,0,0.000225314,3869691
118703275,5.20E+07,0.081895093,3869769
45875171,0,0.054166069,3869795
14760,0,2.69E-05,3869826
5995,0,0.000382331,3869945
3558669,0,0.047480096,3869949
179780,0,0.000494598,3870058
71516617,2.40E+07,0.071328521,3870173
1746585,0,0.00170428,3870537
615816,0,0.029170624,3870663
27457409,6.00E+06,0.038810342,3870768
3531756,0,0.005381882,3870775
37916267,8.80E+07,0.082201231,3870784
10426506,238000,0.013181051,3870791
900926,1.00E+07,0.018044027,3870800
366301,0,0.000532959,3870811
93466502,4.50E+07,0.075140486,3870915
200730,0,0.000669516,3871435
69991,0,7.73E-05,3871576
175710,0,0.000168124,3871587
1030920,0,0.001689855,3871603
1995911,0,0.002824416,3871677
9689816,0,0.03246885,3871700
116632095,3.00E+07,0.08320008,3871713
57938693,1.30E+07,0.071497187,3871797
1081,0,2.52E-05,3871824
42073277,0,0.070873884,3871958
60240295,4.70E+07,0.089368,3871980
51872378,1.30E+07,0.062637418,3872184
6092,160000,0.000280206,3872371
6983,0,2.58E-05,3872428
86907746,0,0.083253492,3872481
1785,0,5.10E-05,3872697
56825,0,0.000224865,3872707
87763,0,5.10E-05,3873179
101149285,1.09E+08,0.097251052,3873547
3209481,0,0.004309131,3873586
4373,0,2.53E-05,3873667
38925,0,7.81E-05,3873702
15007991,0,0.05824135,3873756
687194,13500000,0.001661691,3873789
617236,0,0.000494598,3873842
61334059,3.30E+07,0.068061244,3873844
1400591,0,0.001364795,3873891
6011745,0,0.02040896,3873903
1101344,0,0.001267391,3873934
325653,0,0.000554687,3873939
19003,0,0.000699895,3874107
14551359,0,0.068346171,3874124
37081475,5.20E+07,0.073597777,3874261
18319,0,0.000248917,3874306
6332,0,0.000248917,3874419
7924955,0,0.061186257,3874431
1031872,0,0.001107277,3874957
6804312,0,0.043298043,3875114
303624,0,0.000475593,3875154
18730891,0,0.065490118,3875202
2258620,0,0.009794124,3875372
141621490,2.25E+08,0.101174229,3875530
291710957,1.80E+08,0.102234133,3875538
104386950,1.55E+08,0.089954453,3875545
57761012,1.05E+08,0.075669,3875554
52597,0,0.000742942,3875595
202272,0,0.000225314,3875629
57545092,2.40E+07,0.04680725,3875634
440554,0,0.00044833,3875694
24296,0,0.000151278,3875801
9269,0,5.05E-05,3875844
493296,8300000,0.000662707,3875923
1953732,0,0.005010472,3875989
5763875,0,0.012323315,3876167
92115211,0,0.088613286,3876211
220165,0,0.000168124,3876727
1348456,0,0.001274809,3876899
3763583,0,0.038096919,3876925
6842058,0,0.03537391,3877006
7712114,0,0.033772589,3877045
52293982,0,0.05695867,3877240
98467863,0,0.053730027,3877270
19001,0,7.58E-05,3877280
13349927,0,0.072485436,3877435
1659002,0,0.021108179,3877440
549,0,5.31E-05,3877453
41113,0,0.000100852,3877460
1244381,0,0.000713866,3877516
14919570,0,0.023864605,3877616
2283914,1.50E+07,0.001542777,3877702
4441272,1.50E+07,0.007009109,3877717
5133027,0,0.020346932,3877728
7371706,0,0.059545291,3877980
1331137,0,0.024996251,3878137
71451,0,0.000323592,3878184
137400141,2.00E+07,0.077828303,3878190
102470008,4.00E+07,0.083536616,3878191
190980,0,0.000675743,3878228
11001,0,2.60E-05,3878272
11538204,2.50E+07,0.021482794,3878341
33579797,2.50E+07,0.036802165,3878363
17872723,2.00E+07,0.045053465,3878423
790421,0,0.00133906,3878636
11814019,0,0.035762316,3878687
8291572,0,0.0114446,3878710
31186896,6.00E+07,0.084684432,3878785
15164492,2.50E+07,0.048584741,3878953
11005304,0,0.057590038,3879114
16973715,2.50E+07,0.076054367,3879149
54234062,3.50E+07,0.061953598,3879168
16990825,3.50E+07,0.071536651,3879250
857005,0,0.00142737,3879463
23380495,0,0.069790446,3879474
20280016,0,0.068679981,3879625
24819936,0,0.059264741,3879736
39123589,2.00E+07,0.062727733,3879835
665861,0,0.000196353,3880016
13023075,3.80E+07,0.041644905,3880036
28442574,1.20E+07,0.07103228,3880248
187168425,1.35E+08,0.101564062,3880255
741557,0,0.005633013,3880316
868979,0,0.000215494,3880403
50693129,0,0.079396006,3880428
17917287,0,0.081497427,3880440
7343114,0,0.011570415,3880494
13609396,0,0.068641224,3880581
2568425,0,0.029881837,3880886
127509326,1.50E+08,0.076942885,3880974
1930001,0,0.014374532,3881019
7517191,3.30E+07,0.025601307,3881139
56110897,3.00E+07,0.097007005,3881160
25105517,0,0.044459427,3881268
673151,0,0.025221217,3881379
217536138,1.25E+08,0.097800338,3881394
2377348,0,0.004259135,3881672
1815864,0,0.003502578,3881795
11114018,0,0.019847023,3881828
11902715,1.60E+07,0.017992473,3881878
28654,0,4.06E-05,3881912
10611160,0,0.060992742,3881959
534858444,1.85E+08,0.112427254,3881986
448139099,2.50E+08,0.111038273,3881999
21443494,3.00E+07,0.058792319,3882198
10753574,0,0.044033454,3882226
20984,0,0.000303183,3882526
186740799,1.25E+08,0.094524496,3882555
79366978,8.00E+07,0.091672246,3882755
2099677,0,0.001749016,3882880
4370078,0,0.000264562,3882912
19875,0,5.21E-05,3882965
37903295,0,0.079164685,3883051
31177548,2.00E+07,0.047419028,3883544
1745778,0,0.000137442,3883569
373743,5.00E+05,0.000907951,3883691
8823109,3.00E+06,0.011603673,3883744
13898649,3.80E+07,0.051358703,3883758
17768900,0,0.081302002,3883989
132384315,9.00E+07,0.07853703,3884111
82584160,0,0.051490652,3884260
63595,0,0.001844366,3884487
334450,0,0.000451072,3884598
132782,0,0.00018044,3884645
53261944,1.00E+06,0.064318491,3884703
124740460,3.50E+07,0.075022778,3884784
60944660,0,0.075443276,3884813
14289,0,5.31E-05,3884995
42868348,9.00E+07,0.078581516,3885006
17044981,7.00E+06,0.046619614,3885046
40492,0,7.73E-05,3885186
1477002,0,0.019872019,3885323
59650222,6.50E+07,0.075992134,3885395
48475290,7.00E+07,0.074355735,3885472
587774,0,0.003472916,3885741
2423468,1.50E+07,0.038681734,3885792
50020,0,0.000100852,3885843
46666502,0,0.078686444,3886002
10000,0,0.000201704,3886221
38120905,0,0.038881448,3886248
147070,0,0,3886269
44581,0,0.00039976,3886392
1344,0,5.21E-05,3886456
29495,0,5.00E-05,3886476
7420,425000,0.000336247,3886522
284785,0,0.000718313,3886763
3854624,7500000,0.003677782,3886853
34416893,0,0.050164374,3886884
246078,0,0.00020391,3886907
137921,0,0.001136938,3886968
28890240,0,0.063653418,3887410
10724389,12600000,0.029832816,3887696
11777,0,0.000126518,3887845
13848978,0,0.031081011,3887877
34030343,8500000,0.065540169,3887988
26875,0,0.000283549,3888027
80270227,5.00E+07,0.100429845,3888028
12311,0,0.000603815,3888149
342747,0,0.000636807,3888227
6627,0,5.00E-05,3888234
19490041,2.50E+07,0.058009096,3888273
3163843,0,0.00303679,3888291
2301839,0,0.004872077,3888408
27873386,0,0.073905539,3888550
14431633,9.00E+06,0.048414397,3888586
15078,0,7.73E-05,3888663
22251,0,5.21E-05,3889006
14118751,12500000,0.022724725,3889300
89302687,1.00E+08,0.079358971,3889315
1088,0,7.81E-05,3889333
4688,0,0.00013454,3889394
9342,0,7.56E-05,3889701
57805,0,0.000128753,3889716
10827816,2.30E+07,0.018528992,3889734
3002884,0,0.008873669,3889820
386673,5.00E+06,0,3889867
2155385,0,0.011315523,3889927
2453083,0,0.001099535,3889944
78676425,2.70E+07,0.047391611,3890089
104810,0,0.000174895,3890097
101530738,5.50E+07,0.080989088,3890240
12767815,0,0.042649087,3890793
35554,0,0.000504909,3890795
1386,0,2.80E-05,3891129
75072454,1.90E+07,0.080794948,3891233
26098824,0,0.059376837,3891241
103068524,8.00E+07,0.085981781,3891273
85028192,1.00E+08,0.084589784,3891275
39322544,0,0.080613675,3891277
169203,0,0.004362811,3891334
25572,40000,7.65E-05,3891342
9793406,4.00E+07,0.072359273,3891373
453377,0,0.00083502,3891437
31418697,0,0.063604058,3891499
27099,0,0.000423159,3891596
1029591,0,0.001401908,3891603
18428904,0,0.037520178,3891797
350006,0,0.00104937,3891903
40283321,1.50E+07,0.069216811,3891998
17130087,0,0.044282457,3892190
2266905,0,0.00285832,3892218
4630,0,2.65E-05,3892290
36918811,3.00E+07,0.077228663,3892495
262921,0,0.001299805,3892541
75793305,6.00E+07,0.067099151,3892574
60062868,1.80E+07,0.065511569,3892616
37105289,0,0.053303806,3892624
6035,0,5.05E-05,3892637
18626419,0,0.067808012,3892689
49666,0,0.000215494,3892767
144533925,3.80E+07,0.081648172,3892949
62514415,0,0.078875439,3892954
124872350,1.20E+07,0.083591951,3893211
3134381,0,0.03855521,3893217
3102,0,4.36E-05,3893539
23986,0,9.96E-05,3893581
3255008,2.80E+07,0.044198481,3893714
94326,0,0.002563847,3893861
93617009,2.50E+07,0.064588484,3893874
30250745,3.00E+07,0.056830295,3894036
612192,0,0.000797163,3894160
551281,0,0.003211198,3894234
66477700,4.00E+07,0.079550379,3894253
1159691,0,0.026060731,3894397
27569558,0,0.078234679,3894517
158348367,0,0.093381722,3894713
20440,0,0.000103003,3894794
332306,0,0.000910931,3894909
527474,0,0.001120127,3894972
22424195,0,0.056101453,3895024
124294,0,0.000515544,3895046
22836,0,0.000479048,3895112
105489203,0,0.080925633,3895152
41895491,0,0.062948983,3895212
166425,0,0.000499925,3895305
50292,0,0.000529474,3895310
8750400,0,0.034985186,3895338
28835528,3.00E+07,0.074151581,3895387
130531208,4.60E+07,0.0971936,3895721
35268275,8.30E+07,0.085901207,3895725
563373,0,0.000168986,3895939
2827393,0,0.010811893,3895943
40456565,0,0.056769596,3895961
20021322,0,0.066663758,3895986
144680,0,0.000437761,3896000
29550869,1.80E+07,0.078857992,3896122
4198566,0,0.007321178,3896131
234286,0,0.000650787,3896275
1823154,0,0.026748971,3896335
52075270,0,0.081140238,3896345
10172,0,2.50E-05,3896429
26594261,1.00E+07,0.062453328,3896499
67133509,4.20E+07,0.086290655,3896624
7288451,1.50E+07,0.04264068,3896774
10144010,3.50E+07,0.038318365,3896909
18306166,3.50E+07,0.061281103,3896954
25486040,0,0.064486529,3897074
1305887,0,0.042202066,3897108
40557,0,0.000707428,3897189
3726,0,0.000124981,3897329
16613,0,0.000101215,3897336
21460601,0,0.043839758,3897460
16759216,0,0.056338502,3897546
183875760,0,0.094630453,3897726
45950122,3500000,0.024572415,3897758
3467,0,2.58E-05,3897761
1227324,0,0.002354445,3897797
568662,1.00E+06,0.000783224,3897992
81280,0,0.000137231,3898037
247159,0,0.000374775,3898135
22764410,1.00E+05,0.067989802,3898192
33680992,2.50E+07,0.062418661,3898218
48323648,0,0.079115016,3898284
375750,2.00E+07,0.001698153,3898420
90648202,0,0.086147342,3898426
1576615,0,0.016491027,3898583
26931,0,0.000103003,3898600
13539458,0,0.050619516,3898750
312434,0,8.41E-05,3898774
102705852,9.50E+07,0.076970725,3899035
16094974,0,0.062160441,3899273
2436,0,5.04E-05,3899298
38619405,0,0.074064108,3899329
7396,0,2.52E-05,3899561
12008642,0,0.022183128,3899606
43787265,5.00E+06,0.062565615,3899706
1677131,0,0.000878015,3899876
104883,0,0,3899902
35048,0,0.000176491,3899910
747013,0,0,3900174
8245,0,0.000249963,3900200
771712,0,0.000134658,3900300
14589444,0,0.058954302,3900305
3124,0,5.00E-05,3900401
75395035,4.50E+07,0.080674068,3900403
102515793,9.00E+07,0.074532592,3900564
695840,0,0.00122346,3900634
45090374,2.50E+07,0.075157673,3900758
18150259,3.00E+07,0.045090971,3900826
895904,0,0,3900839
3291163,0,0.011015774,3900849
20351264,0,0.075207696,3900895
11931,0,0.000128886,3901064
4283255,0,0.02671938,3901074
66666062,5.40E+07,0.080708827,3901248
6291444,0,0.014091881,3901284
3050532,0,0.003216141,3901422
43600,0,0.000515013,3901429
79817937,0,0.081018391,3901445
70107728,1.80E+08,0.090941898,3901455
123087120,0,0.093710943,3901803
5206,0,5.05E-05,3901806
1308696,0,0.001718079,3901856
14018296,8.00E+06,0.019278189,3901858
100688,1.00E+07,0.000229399,3901863
20930,0,0.000152932,3901872
2722209,0,0.011537691,3901900
4764606,0,0.028967962,3901941
22441,0,5.16E-05,3901961
59952835,0,0.058570871,3902031
44789789,0,0.074221494,3902049
3517797,3.00E+07,0.006220578,3902073
15122676,1.00E+07,0.047128693,3902183
61503218,0,0.082605677,3902201
15778152,4.00E+06,0.026082573,3902282
2430735,0,0.008906883,3902418
115879,0,0.000360881,3902483
59301324,2.50E+07,0.036715387,3902493
559771,0,0.001723952,3902631
44228,0,0.000273809,3902773
750587,0,0.001957048,3902924
30236407,0,0.033252565,3902995
20694,0,2.52E-05,3903103
144840419,1.05E+08,0.088696782,3903137
11428,0,0.000125138,3903229
38625550,1.40E+07,0.05662779,3903337
150142,5.00E+05,0.000212269,3903350
41455230,0,0.061827143,3903376
10167373,8.00E+07,0.024410953,3903448
8008255,0,0.050418755,3903644
114766,6.00E+06,0.000484286,3903724
15337393,0,0.048025897,3903775
638476,1800000,0.003562405,3903831
98780042,1.20E+08,0.090550783,3904033
7192291,5.00E+06,0.038551869,3904042
136801374,6.00E+07,0.077428564,3904058
258237,0,0.000600661,3904079
51580236,2.50E+07,0.081051036,3904192
517872,0,0.001013913,3904232
13446769,0,0.032753842,3904268
1554,0,0.000112202,3904375
128911,0,0.000676819,3904376
20013,0,0.000208252,3904402
110359362,1.00E+07,0.091889667,3904468
39143839,2.00E+07,0.083665235,3904474
17037887,0,0.072898295,3904509
55011732,0,0.084368085,3904513
332890,0,0.001326459,3904609
37134215,4.00E+07,0.061292925,3904699
3721911,0,0.027484731,3904798
10664749,4.00E+07,0.070389442,3904849
3095506,0,0.002746021,3904896
21366,0,0.000420309,3904944
3470,0,2.50E-05,3905051
13906,0,0.00019997,3905193
443591,0,0.000876424,3905247
88036683,0,0.06976283,3905340
4960385,0,0.007432603,3905367
277322503,3.50E+07,0.090357607,3905457
254464305,8.00E+07,0.092849924,3905460
112200072,1.03E+08,0.089071557,3905461
760000,0,8.82E-05,3905469
64506874,4.80E+07,0.076891384,3905485
2311,0,2.50E-05,3905574
3400,0,2.53E-05,3905595
8395,0,5.00E-05,3905605
25895485,0,0.066114696,3905703
54473,0,7.65E-05,3905789
3709,0,2.53E-05,3905901
54117416,4.40E+07,0.073438984,3905979
75847266,9.00E+07,0.087573633,3906074
91411151,8.00E+07,0.077590154,3906115
55389516,0,0.069635256,3906127
13559812,0,0.068290673,3906158
1547867,0,0,3906159
7006,0,2.60E-05,3906206
29058,0,8.23E-05,3906423
445374,0,0.000557207,3906615
36787257,0,0.08333763,3906683
159582188,4.30E+07,0.079552269,3906708
3852271,0,0.04936961,3906738
82157,2.00E+06,0.000224404,3906766
3700,0,0.000159202,3906880
169708112,2.50E+07,0.07614957,3906918
32188,0,0.0017269,3907095
166082,0,0.000468274,3907173
9747988,0,0.046077869,3907185
20386,0,5.05E-05,3907458
23487,0,0.000126326,3907550
41778863,1.50E+07,0.068228557,3907566
4143,0,2.74E-05,3907591
46208,0,0.001093323,3907626
17646,0,5.04E-05,3907719
5844868,0,0.037531273,3907875
16472961,0,0.073104088,3907876
51085416,5.00E+07,0.083129909,3907901
4654288,0,0.022362921,3907916
7164995,2.50E+07,0.027827671,3907972
303003568,0,0.103373506,3907987
255119788,0,0.09698168,3907998
258366855,0,0.098141115,3907999
63224849,8.50E+07,0.070232982,3908141
1016985,0,0.007417733,3908165
3755,0,0.000298701,3908180
203917,425000,0.000548923,3908383
39493,0,2.49E-05,3908431
2429989,0,0.005556112,3908456
17306,0,2.50E-05,3908465
12843849,2.50E+07,0.050732329,3908562
312706,0,0.001426569,3908789
1738897,0,0.019370883,3908862
156612,0,0.000127444,3908887
75383563,0,0.06912901,3908922
26627201,4.00E+07,0.080001999,3908974
35081594,0,0.06293432,3909016
1293976,0,0.015327119,3909052
31216,0,0.000130157,3909096
27696,0,0.00285832,3909099
41675994,2.50E+07,0.028300829,3909155
48237389,2.50E+07,0.071148993,3909222
210752,0,0.000302557,3909239
3043284,0,0.001731768,3909332
101215,0,0.000178421,3909399
6265311,4.00E+07,0.018574885,3909413
626057,1500000,0.001694649,3909429
459824,0,0,3909439
